Epoch	TotalEnvInteracts	Time	SPS	ReplayMode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageLossQ1	StdLossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
34	174999	16772.716240882874	10.434681581787684	dynamic_pitod	1508.0304	570.5732	2462.1816	894.5519	448.54544	1041.0955	12.155912	1063.7192	1013.8451	298.1	267.67346	68.68705	347.15762	-80.28133	1.643582	3.1911619	0.9972967	2.579563	25.124897	-12.9450655	-111.95587	0.13197665	0.0043139425	0.13771819	0.12464633	-0.005495093	0.9095103	0.7493004	7.6972876	2.5331974e-07	267.70932	79.682816	340.6858	4.2452555	264.30908	78.24129	336.32224	4.2452555	263.80392	74.214195	318.96124	-0.12026119	-0.5051865	13.527229	32.175453	-21.196106	11.289764	7.4687586	32.175453	0.009102853	0.055566415	0.06293371	0.49736592	2.9578516e-05	183.24115	202.27956	1035.2598	8.286194e-05	0.88708526	1.3929425	13.282816	2.692489e-07
35	179999	19173.078522205353	9.389006252540703	dynamic_pitod	1534.236	425.21802	2263.383	1075.036	443.45456	1387.9573	50.106815	1454.9669	1299.4572	402.1	268.25076	69.682	349.29736	-66.33513	1.735618	2.9275115	1.0028956	2.568866	25.001766	-12.313148	-131.82242	0.1362786	0.0040630745	0.14262536	0.12679528	0.0059767487	0.9071741	0.7503484	7.597986	1.4901161e-07	301.8934	59.033875	347.92453	4.371367	304.32474	60.5126	347.7768	4.371367	309.10764	15.44485	325.36926	251.65921	4.782867	57.071636	286.87616	-27.07679	32.68784	47.027145	286.87616	3.9683197	0.32562548	1.7865366	28.687616	0.012423365	3280.047	10807.716	82297.93	15.7475605	65.57681	485.10635	8229.793	0.049299885
36	184999	19409.898493528366	9.532064286965667	dynamic_pitod	1328.6873	452.50247	2335.5933	610.21375	390.0	1219.8971	55.49646	1265.7599	1082.1409	346.9	270.19467	71.234184	350.55093	-73.88722	1.5561459	2.210972	0.99174255	2.5533724	26.90651	-11.511218	-113.35867	0.13178621	0.0061542266	0.14092694	0.11932029	-0.017160432	0.9017685	0.74102414	7.991479	2.2351742e-07	277.05185	69.989044	331.9817	4.683485	275.98856	71.02798	332.74664	4.683485	283.92926	64.13345	324.16553	7.1344643	7.9407296	23.541742	79.942314	-20.066956	18.044853	17.077822	79.942314	0.0065262904	0.079739116	0.09833878	0.5891449	2.1211028e-05	617.26874	1156.4059	6390.774	4.259247e-05	2.9385865	6.4744315	38.95173	1.3842933e-07
37	189999	19643.671944379807	9.673173303072865	dynamic_pitod	1231.2822	337.46875	1892.7275	885.9853	354.64285	1021.83234	9.994651	1037.3206	1002.3113	293.2	270.57422	70.64629	345.8637	-71.35082	1.3489275	1.9506301	1.012031	2.6104262	25.955757	-12.073233	-105.187126	0.13253376	0.0031046753	0.1378259	0.119784236	0.024991624	0.91808283	0.75320494	8.720163	2.9802322e-08	283.77612	69.91525	334.31894	5.208771	283.51962	70.306435	335.81958	5.208771	281.3294	65.03032	323.73337	-5.5556	-2.1901798	12.201023	30.179356	-18.819485	10.800415	6.083821	30.179356	0.0014431097	0.050079003	0.07949421	1.2833277	2.4758278e-05	153.66185	149.98988	910.7935	2.0825655e-06	0.67679816	1.012198	16.4693	3.572891e-08
38	194999	19882.46030831337	9.808488126710282	dynamic_pitod	1578.6053	623.988	2910.792	1026.5667	465.54544	2615.9463	785.85583	3177.8381	1386.3887	818.4	271.45383	70.50099	346.7449	-41.02879	1.1711084	1.8806413	1.0035003	2.6047726	26.159916	-11.321882	-94.23305	0.13721833	0.00158282	0.14051192	0.1322984	0.0070633707	0.9190602	0.75270915	7.9747763	1.1920929e-07	303.63815	48.311954	345.2615	41.88518	304.1583	48.955185	336.87744	41.363125	304.81326	34.22603	330.2146	40.649323	0.65498513	25.026793	83.34418	-17.982407	18.018137	17.381487	83.34418	0.048924673	0.07582614	0.11970894	0.7394544	0.00015242468	626.7694	1391.7705	6946.252	0.0023936236	3.2364957	9.074206	59.23982	7.4573272e-06
39	199999	20115.793398857117	9.94328703917689	dynamic_pitod	1440.4039	647.70996	3253.4746	962.17737	422.18182	1068.7611	33.581253	1131.8734	1020.49335	307.8	270.5647	71.025154	347.83832	-84.96837	1.1717643	1.5793482	0.99204814	2.645583	25.109148	-12.554506	-93.45726	0.13610634	0.003754013	0.14366823	0.12744212	-0.016047094	0.9310595	0.7572654	7.998602	2.682209e-07	269.14822	75.75409	338.95096	4.409284	267.0235	75.08747	330.74698	4.409284	276.21646	71.343094	331.0005	-1.721129	9.1929455	21.008944	74.384285	-16.82804	16.545244	15.878943	74.384285	0.035468616	0.08351784	0.11467317	0.8209524	0.00019169388	525.886	995.65857	5533.0225	0.0012580227	2.7499182	6.4006996	39.92466	1.0792442e-05
40	204999	22745.088975906372	9.01361645418338	dynamic_pitod	1329.2052	363.25208	2258.073	961.925	391.0	1221.0564	39.04745	1268.2684	1140.3934	346.9	274.26025	73.34665	349.6761	-80.76918	1.242338	1.7545283	1.0030568	2.553862	27.462044	-14.211204	-102.433105	0.13387106	0.0037468574	0.14050627	0.12742284	0.00629518	0.9079524	0.74583906	8.652267	7.748604e-07	263.93393	78.42853	340.5194	4.666481	261.2051	77.550514	329.40356	4.666481	270.04037	77.05957	325.12726	-1.8038486	8.83528	17.617455	59.99824	-18.442461	14.609872	13.228326	59.99824	0.018682066	0.07084149	0.08396007	0.84019154	5.901277e-05	388.43695	643.44434	3599.7888	0.0003490196	1.8307321	3.4545078	22.70413	1.1218018e-06
41	209999	22982.513989448547	9.138065681811764	dynamic_pitod	1285.0516	480.0554	2881.4885	884.1417	369.92856	1021.56104	11.119553	1041.1555	1004.25696	291.3	270.08035	72.0288	348.49017	-87.96912	1.1068437	1.6852512	1.006774	2.593335	26.013699	-10.792757	-95.9522	0.13744763	0.0016089912	0.14028522	0.13004261	0.013650076	0.9225861	0.7565503	7.5863676	2.9802322e-08	278.4259	71.75668	344.76367	4.920808	276.04462	71.070206	342.12378	4.920808	277.0374	66.36521	330.5724	5.8113093	0.9928108	13.459637	39.91669	-21.362915	10.771406	8.131685	39.91669	0.00827913	0.053240266	0.09632521	1.3801507	2.7771017e-05	182.14748	240.55103	1593.3422	6.854399e-05	0.8662654	1.6091863	19.048159	2.2991985e-07
42	214999	23215.509057998657	9.261736824913122	dynamic_pitod	1475.6206	731.71265	3358.971	999.00635	420.5	1133.4324	30.454943	1199.614	1091.265	314.0	271.7391	71.34908	347.1328	-58.493614	1.4222262	2.4622903	0.9887543	2.553439	24.620872	-13.753254	-124.099724	0.13154228	0.0055714753	0.14084965	0.12339066	-0.022785904	0.9116242	0.7478491	7.8512406	4.3213367e-07	291.3766	63.61164	339.4854	5.651727	287.3631	62.66331	336.92493	5.651727	287.951	57.584206	332.4677	8.944954	0.5879073	19.566391	66.83077	-26.753073	13.86267	13.820843	66.83077	0.017444102	0.05858208	0.092960306	1.4367961	5.519392e-05	383.18936	819.9463	4466.3525	0.0003042967	1.7382985	4.393162	26.967045	9.628084e-07
43	219999	23448.41927576065	9.382984036997584	dynamic_pitod	1476.8844	642.5091	3432.219	980.63	422.66666	1027.2781	19.598698	1059.5211	998.9888	291.6	273.37042	71.25423	347.09	-72.142845	1.1383859	1.2622662	1.0001266	2.6073866	26.38303	-13.531217	-111.80885	0.12860285	0.0024216713	0.1338183	0.12377302	0.00031365204	0.91879076	0.75791556	7.5321817	5.066395e-07	286.23657	73.84463	348.2843	4.4908624	283.46704	74.2436	344.70514	4.4908624	283.3017	66.79717	327.08112	-1.9413686	-0.16535503	18.040066	37.172604	-23.781353	15.557919	9.133592	37.172604	0.11389743	0.06548712	0.063954465	0.6432231	0.00036594959	325.4713	319.9092	1381.8024	0.012972624	1.3858113	1.9330643	15.290197	4.1680716e-05
44	224999	23681.021765947342	9.50196958138483	dynamic_pitod	1407.748	427.31207	2309.5645	1010.09015	399.58334	1089.1648	10.997861	1104.636	1069.3737	299.3	273.5889	70.66477	347.8054	-68.975586	1.0541294	1.7382804	0.9979035	2.6176064	26.928905	-12.549873	-99.47077	0.12941591	0.0038737354	0.13528934	0.12182298	-0.0043652956	0.9232155	0.7522077	7.651469	5.9604645e-08	266.49396	76.92823	334.322	5.8811955	260.5384	74.94894	325.4957	5.8811955	263.4685	72.188934	324.36407	18.835123	2.9301305	8.434571	29.128376	-14.621322	7.0214577	5.5160484	29.128376	0.0014328805	0.058125395	0.18711647	2.672202	4.915098e-06	79.72766	117.89025	848.4623	2.0531468e-06	0.9260858	4.188669	71.40664	7.0427486e-09
45	229999	26108.66360282898	8.80991694171892	dynamic_pitod	1224.9922	165.2876	1580.3354	914.2336	346.35715	1125.2131	16.61724	1165.6406	1099.5793	308.1	274.1139	71.70587	347.00732	-53.56128	1.0514244	1.4330384	1.0067165	2.6219826	25.70044	-12.20689	-99.45026	0.13207477	0.0025920668	0.13590468	0.12169175	0.01399299	0.920218	0.75747496	8.431861	5.364418e-07	313.67294	52.32573	356.20633	5.371818	311.49963	51.106583	350.27814	5.371818	300.49487	48.34788	330.664	7.9124026	-11.004736	6.573818	5.630708	-22.976646	11.317584	6.0192685	22.976646	0.058977354	0.03667194	0.0221446	0.31579617	0.0001936518	164.31927	134.69211	527.9263	0.0034783282	0.510829	0.40975854	1.7740433	1.1421071e-05
46	234999	26337.3554084301	8.923270737174589	dynamic_pitod	1272.842	198.99805	1857.9374	941.7071	355.93332	1046.9397	20.791933	1076.554	1011.25824	290.8	273.58994	71.763504	347.19965	-41.70887	1.111479	1.8142097	0.99297756	2.6395504	25.379955	-12.277884	-107.986275	0.12758252	0.0034488097	0.13326249	0.12093736	-0.014541072	0.91865677	0.75708723	7.8820014	8.493662e-07	288.86212	70.08849	351.68408	6.0247846	284.21237	68.90441	349.90686	6.0247846	280.68604	65.28282	337.94073	9.514882	-3.5263584	12.797262	50.487587	-26.374191	10.391922	8.259119	50.487587	0.009255437	0.054019164	0.1471297	2.3975706	2.8536619e-05	176.20511	335.32022	2548.9963	8.566312e-05	0.98229086	3.5225239	57.48345	2.6411888e-07
47	239999	26570.797300815582	9.033057570628136	dynamic_pitod	1312.31	371.40237	2397.5322	998.4959	369.92307	1158.4838	14.242351	1177.7007	1134.5695	323.9	275.43484	71.096245	348.8219	-123.709694	1.0848277	1.0892951	1.0065258	2.625814	25.413807	-12.258682	-109.83319	0.12792714	0.0013532464	0.12968363	0.12138109	0.013611256	0.9173838	0.7543707	7.1233325	8.940697e-08	276.05865	79.987625	342.64096	4.344467	273.2589	79.54497	338.12222	4.344467	273.21652	72.13032	326.79834	4.199979	-0.04238388	13.157493	32.346043	-19.508018	10.875436	7.405831	32.346043	0.0076920097	0.06011837	0.13745274	2.7135766	2.5850371e-05	173.12143	216.4137	1046.2665	5.9167014e-05	1.0930314	3.695007	73.63498	1.988413e-07
48	244999	26807.639241456985	9.139772551102654	dynamic_pitod	1398.818	352.90234	2037.5276	955.30756	398.5	962.7018	6.282202	970.4807	951.9121	278.7	275.6754	71.16682	347.21332	-118.10984	1.2267984	1.4931531	0.98845774	2.596241	25.046822	-12.584865	-115.73495	0.11979522	0.0038632972	0.12887222	0.11492448	-0.024220826	0.902295	0.74345934	7.9079943	1.4901161e-07	295.61774	64.78922	354.85065	4.396899	293.00684	64.64233	348.99832	4.396899	294.0903	56.84365	336.3647	12.170801	1.0834876	18.19714	59.727642	-20.05558	14.8519335	10.570235	59.727642	0.029556802	0.06732572	0.10373025	1.4229363	9.741372e-05	332.30978	530.7266	3567.3914	0.0008736045	1.4762775	2.584159	20.247478	2.8792379e-06
49	249999	27041.048285007477	9.245791993157878	dynamic_pitod	1587.1661	747.2129	3385.4565	939.3675	444.54544	1313.6161	27.712309	1356.9292	1265.2136	369.3	278.13998	70.69326	350.36526	-65.691025	1.0817378	1.2885451	1.0036055	2.6459327	23.994587	-12.312106	-112.920074	0.12241206	0.0023216105	0.12705804	0.11592909	0.007760017	0.9112392	0.753616	7.9324274	5.9604645e-08	273.54184	70.37253	332.52594	4.7035546	270.77118	70.04105	329.55862	4.7035546	283.59622	66.69747	337.19757	-0.26974225	12.825075	16.80068	57.092445	-15.551811	16.913015	12.676563	57.092445	0.0026046531	0.07678411	0.07128046	0.5843397	8.042036e-06	446.74533	573.2454	3259.5474	6.784218e-06	1.934379	2.4222362	13.336409	2.0946715e-08
